44913	1	2012-12-15 00:00:00.000	2012-12-27 00:00:00.000	2012-12-27 00:00:00.000	5	SO44913	18468	29207	29207	2
44914	1	2012-12-15 00:00:00.000	2012-12-27 00:00:00.000	2012-12-27 00:00:00.000	5	SO44914	18491	18037	18037	2
44915	1	2012-12-15 00:00:00.000	2012-12-27 00:00:00.000	2012-12-27 00:00:00.000	5	SO44915	18461	25298	25298	2
44916	1	2012-12-15 00:00:00.000	2012-12-27 00:00:00.000	2012-12-27 00:00:00.000	5	SO44916	18463	12155	12155	3
44919	1	2012-12-16 00:00:00.000	2012-12-28 00:00:00.000	2012-12-28 00:00:00.000	5	SO44919	29017	14879	14879	1
44921	1	2012-12-16 00:00:00.000	2012-12-28 00:00:00.000	2012-12-28 00:00:00.000	5	SO44921	18489	26154	26154	2
44922	1	2012-12-16 00:00:00.000	2012-12-28 00:00:00.000	2012-12-28 00:00:00.000	5	SO44922	18277	26319	26319	2
44924	1	2012-12-17 00:00:00.000	2012-12-29 00:00:00.000	2012-12-29 00:00:00.000	5	SO44924	28830	27896	27896	1
44925	1	2012-12-17 00:00:00.000	2012-12-29 00:00:00.000	2012-12-29 00:00:00.000	5	SO44925	18493	12263	12263	2
44926	1	2012-12-17 00:00:00.000	2012-12-29 00:00:00.000	2012-12-29 00:00:00.000	5	SO44926	25706	25781	25781	2
44927	1	2012-12-17 00:00:00.000	2012-12-29 00:00:00.000	2012-12-29 00:00:00.000	5	SO44927	11448	14781	14781	2
44928	1	2012-12-18 00:00:00.000	2012-12-30 00:00:00.000	2012-12-30 00:00:00.000	5	SO44928	14843	23486	23486	2
44931	1	2012-12-18 00:00:00.000	2012-12-30 00:00:00.000	2012-12-30 00:00:00.000	5	SO44931	28849	24177	24177	1
44932	1	2012-12-18 00:00:00.000	2012-12-30 00:00:00.000	2012-12-30 00:00:00.000	5	SO44932	18303	29300	29300	2
44933	1	2012-12-18 00:00:00.000	2012-12-30 00:00:00.000	2012-12-30 00:00:00.000	5	SO44933	18276	17851	17851	2
44934	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44934	14771	24316	24316	2
44936	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44936	29044	20825	20825	1
44937	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44937	22251	13975	13975	1
44938	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44938	28851	13160	13160	1
44939	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44939	28993	29179	29179	1
44940	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44940	18490	18469	18469	2
44941	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44941	18697	29093	29093	2
44942	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44942	18701	11635	11635	2
44943	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44943	25568	20409	20409	2
44944	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44944	25707	22172	22172	2
44945	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44945	25710	27753	27753	2
44946	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44946	11357	15451	15451	3
44947	1	2012-12-19 00:00:00.000	2012-12-31 00:00:00.000	2012-12-31 00:00:00.000	5	SO44947	11446	26379	26379	2
44953	1	2012-12-20 00:00:00.000	2013-01-01 00:00:00.000	2013-01-01 00:00:00.000	5	SO44953	28859	14409	14409	1
44955	1	2012-12-20 00:00:00.000	2013-01-01 00:00:00.000	2013-01-01 00:00:00.000	5	SO44955	25709	19724	19724	2
44956	1	2012-12-20 00:00:00.000	2013-01-01 00:00:00.000	2013-01-01 00:00:00.000	5	SO44956	11449	13783	13783	2
44957	1	2012-12-21 00:00:00.000	2013-01-02 00:00:00.000	2013-01-02 00:00:00.000	5	SO44957	22247	27064	27064	1
44958	1	2012-12-21 00:00:00.000	2013-01-02 00:00:00.000	2013-01-03 00:00:00.000	5	SO44958	20173	26992	26992	2
44960	1	2012-12-21 00:00:00.000	2013-01-02 00:00:00.000	2013-01-02 00:00:00.000	5	SO44960	22373	12330	12330	1
44966	1	2012-12-21 00:00:00.000	2013-01-02 00:00:00.000	2013-01-02 00:00:00.000	5	SO44966	18458	11598	11598	2
44967	1	2012-12-22 00:00:00.000	2013-01-03 00:00:00.000	2013-01-03 00:00:00.000	5	SO44967	14794	18694	18694	2
44969	1	2012-12-22 00:00:00.000	2013-01-03 00:00:00.000	2013-01-03 00:00:00.000	5	SO44969	22713	28006	28006	1
44970	1	2012-12-22 00:00:00.000	2013-01-03 00:00:00.000	2013-01-03 00:00:00.000	5	SO44970	28820	26370	26370	1
44972	1	2012-12-22 00:00:00.000	2013-01-03 00:00:00.000	2013-01-03 00:00:00.000	5	SO44972	29016	24985	24985	1
44973	1	2012-12-22 00:00:00.000	2013-01-03 00:00:00.000	2013-01-03 00:00:00.000	5	SO44973	18482	17590	17590	2
44974	1	2012-12-23 00:00:00.000	2013-01-04 00:00:00.000	2013-01-04 00:00:00.000	5	SO44974	14776	29223	29223	2
44975	1	2012-12-23 00:00:00.000	2013-01-04 00:00:00.000	2013-01-04 00:00:00.000	5	SO44975	28823	13416	13416	1
44976	1	2012-12-23 00:00:00.000	2013-01-04 00:00:00.000	2013-01-04 00:00:00.000	5	SO44976	28824	15949	15949	1
44979	1	2012-12-23 00:00:00.000	2013-01-04 00:00:00.000	2013-01-04 00:00:00.000	5	SO44979	18469	22384	22384	2
44980	1	2012-12-23 00:00:00.000	2013-01-04 00:00:00.000	2013-01-04 00:00:00.000	5	SO44980	18699	22691	22691	2
44981	1	2012-12-23 00:00:00.000	2013-01-04 00:00:00.000	2013-01-04 00:00:00.000	5	SO44981	18462	15823	15823	3
44983	1	2012-12-24 00:00:00.000	2013-01-05 00:00:00.000	2013-01-05 00:00:00.000	5	SO44983	22252	16978	16978	1
44985	1	2012-12-24 00:00:00.000	2013-01-05 00:00:00.000	2013-01-05 00:00:00.000	5	SO44985	18692	13026	13026	2
44986	1	2012-12-24 00:00:00.000	2013-01-05 00:00:00.000	2013-01-06 00:00:00.000	5	SO44986	25708	25549	25549	2
44989	1	2012-12-25 00:00:00.000	2013-01-06 00:00:00.000	2013-01-06 00:00:00.000	5	SO44989	28854	20270	20270	1
44991	1	2012-12-25 00:00:00.000	2013-01-06 00:00:00.000	2013-01-06 00:00:00.000	5	SO44991	18698	22057	22057	2
44992	1	2012-12-25 00:00:00.000	2013-01-06 00:00:00.000	2013-01-06 00:00:00.000	5	SO44992	18464	12337	12337	2
44993	1	2012-12-25 00:00:00.000	2013-01-06 00:00:00.000	2013-01-06 00:00:00.000	5	SO44993	11368	13270	13270	3
44996	1	2012-12-26 00:00:00.000	2013-01-07 00:00:00.000	2013-01-07 00:00:00.000	5	SO44996	25970	12196	12196	1
44997	1	2012-12-26 00:00:00.000	2013-01-07 00:00:00.000	2013-01-07 00:00:00.000	5	SO44997	28870	23137	23137	1
44999	1	2012-12-26 00:00:00.000	2013-01-07 00:00:00.000	2013-01-07 00:00:00.000	5	SO44999	18485	14008	14008	2
45000	1	2012-12-26 00:00:00.000	2013-01-07 00:00:00.000	2013-01-07 00:00:00.000	5	SO45000	18297	25438	25438	2
45001	1	2012-12-26 00:00:00.000	2013-01-07 00:00:00.000	2013-01-07 00:00:00.000	5	SO45001	18302	18151	18151	2
45008	1	2012-12-28 00:00:00.000	2013-01-09 00:00:00.000	2013-01-09 00:00:00.000	5	SO45008	14831	18261	18261	2
45010	1	2012-12-28 00:00:00.000	2013-01-09 00:00:00.000	2013-01-09 00:00:00.000	5	SO45010	28869	11419	11419	1
45011	1	2012-12-28 00:00:00.000	2013-01-09 00:00:00.000	2013-01-09 00:00:00.000	5	SO45011	22268	11821	11821	1
45012	1	2012-12-28 00:00:00.000	2013-01-09 00:00:00.000	2013-01-09 00:00:00.000	5	SO45012	14650	14273	14273	1
45013	1	2012-12-28 00:00:00.000	2013-01-09 00:00:00.000	2013-01-09 00:00:00.000	5	SO45013	18483	28832	28832	2
45014	1	2012-12-28 00:00:00.000	2013-01-09 00:00:00.000	2013-01-09 00:00:00.000	5	SO45014	25705	16967	16967	2
45015	1	2012-12-28 00:00:00.000	2013-01-09 00:00:00.000	2013-01-09 00:00:00.000	5	SO45015	11360	15854	15854	2
45016	1	2012-12-29 00:00:00.000	2013-01-10 00:00:00.000	2013-01-10 00:00:00.000	5	SO45016	14770	13417	13417	2
45017	1	2012-12-29 00:00:00.000	2013-01-10 00:00:00.000	2013-01-10 00:00:00.000	5	SO45017	28826	14259	14259	1
45018	1	2012-12-29 00:00:00.000	2013-01-10 00:00:00.000	2013-01-10 00:00:00.000	5	SO45018	18494	13678	13678	2
45019	1	2012-12-29 00:00:00.000	2013-01-10 00:00:00.000	2013-01-10 00:00:00.000	5	SO45019	18691	14927	14927	2
45021	1	2012-12-29 00:00:00.000	2013-01-10 00:00:00.000	2013-01-10 00:00:00.000	5	SO45021	11358	28827	28827	3
45022	1	2012-12-29 00:00:00.000	2013-01-10 00:00:00.000	2013-01-10 00:00:00.000	5	SO45022	11447	19143	19143	2
45026	1	2012-12-30 00:00:00.000	2013-01-11 00:00:00.000	2013-01-11 00:00:00.000	5	SO45026	25962	15898	15898	1
45027	1	2012-12-30 00:00:00.000	2013-01-11 00:00:00.000	2013-01-11 00:00:00.000	5	SO45027	28871	28928	28928	1
45028	1	2012-12-30 00:00:00.000	2013-01-11 00:00:00.000	2013-01-11 00:00:00.000	5	SO45028	18702	12180	12180	2
45030	1	2012-12-30 00:00:00.000	2013-01-11 00:00:00.000	2013-01-11 00:00:00.000	5	SO45030	11450	28610	28610	2
45031	1	2012-12-31 00:00:00.000	2013-01-12 00:00:00.000	2013-01-12 00:00:00.000	5	SO45031	14792	16775	16775	2
45034	1	2012-12-31 00:00:00.000	2013-01-12 00:00:00.000	2013-01-12 00:00:00.000	5	SO45034	28822	12080	12080	1
45035	1	2012-12-31 00:00:00.000	2013-01-12 00:00:00.000	2013-01-12 00:00:00.000	5	SO45035	28839	24638	24638	1
45037	1	2012-12-31 00:00:00.000	2013-01-12 00:00:00.000	2013-01-12 00:00:00.000	5	SO45037	25704	24196	24196	3
45080	1	2013-01-01 00:00:00.000	2013-01-13 00:00:00.000	2013-01-13 00:00:00.000	5	SO45080	14657	27432	27432	1
45081	1	2013-01-01 00:00:00.000	2013-01-13 00:00:00.000	2013-01-13 00:00:00.000	5	SO45081	26782	13365	13365	1
45082	1	2013-01-01 00:00:00.000	2013-01-13 00:00:00.000	2013-01-13 00:00:00.000	5	SO45082	11455	20896	20896	2
45083	1	2013-01-02 00:00:00.000	2013-01-14 00:00:00.000	2013-01-14 00:00:00.000	5	SO45083	14947	21538	21538	2
45085	1	2013-01-02 00:00:00.000	2013-01-14 00:00:00.000	2013-01-14 00:00:00.000	5	SO45085	18746	16788	16788	2
45086	1	2013-01-02 00:00:00.000	2013-01-14 00:00:00.000	2013-01-14 00:00:00.000	5	SO45086	18747	15379	15379	2
45087	1	2013-01-03 00:00:00.000	2013-01-15 00:00:00.000	2013-01-15 00:00:00.000	5	SO45087	11388	28036	28036	2
45088	1	2013-01-03 00:00:00.000	2013-01-15 00:00:00.000	2013-01-15 00:00:00.000	5	SO45088	11398	22577	22577	2
45091	1	2013-01-03 00:00:00.000	2013-01-15 00:00:00.000	2013-01-15 00:00:00.000	5	SO45091	18909	13748	13748	2
45092	1	2013-01-03 00:00:00.000	2013-01-15 00:00:00.000	2013-01-15 00:00:00.000	5	SO45092	18899	14709	14709	2
45093	1	2013-01-03 00:00:00.000	2013-01-15 00:00:00.000	2013-01-15 00:00:00.000	5	SO45093	18906	16147	16147	2
45094	1	2013-01-03 00:00:00.000	2013-01-15 00:00:00.000	2013-01-15 00:00:00.000	5	SO45094	22785	22445	22445	1
45095	1	2013-01-04 00:00:00.000	2013-01-16 00:00:00.000	2013-01-16 00:00:00.000	5	SO45095	11394	29302	29302	2
45098	1	2013-01-04 00:00:00.000	2013-01-16 00:00:00.000	2013-01-16 00:00:00.000	5	SO45098	29167	21275	21275	1
45099	1	2013-01-04 00:00:00.000	2013-01-16 00:00:00.000	2013-01-16 00:00:00.000	5	SO45099	29174	13627	13627	1
45101	1	2013-01-05 00:00:00.000	2013-01-17 00:00:00.000	2013-01-17 00:00:00.000	5	SO45101	22748	25189	25189	1
45103	1	2013-01-06 00:00:00.000	2013-01-18 00:00:00.000	2013-01-18 00:00:00.000	5	SO45103	29140	23378	23378	1
45105	1	2013-01-06 00:00:00.000	2013-01-18 00:00:00.000	2013-01-18 00:00:00.000	5	SO45105	22765	24835	24835	1
45106	1	2013-01-06 00:00:00.000	2013-01-18 00:00:00.000	2013-01-18 00:00:00.000	5	SO45106	19987	21211	21211	1
45108	1	2013-01-06 00:00:00.000	2013-01-18 00:00:00.000	2013-01-18 00:00:00.000	5	SO45108	22975	18667	18667	1
45109	1	2013-01-07 00:00:00.000	2013-01-19 00:00:00.000	2013-01-19 00:00:00.000	5	SO45109	14937	18383	18383	3
45110	1	2013-01-07 00:00:00.000	2013-01-19 00:00:00.000	2013-01-19 00:00:00.000	5	SO45110	18710	26077	26077	2
45111	1	2013-01-07 00:00:00.000	2013-01-19 00:00:00.000	2013-01-19 00:00:00.000	5	SO45111	25713	15183	15183	2
45112	1	2013-01-07 00:00:00.000	2013-01-19 00:00:00.000	2013-01-19 00:00:00.000	5	SO45112	20558	28273	28273	2
45114	1	2013-01-08 00:00:00.000	2013-01-20 00:00:00.000	2013-01-20 00:00:00.000	5	SO45114	29146	22939	22939	1
45116	1	2013-01-08 00:00:00.000	2013-01-20 00:00:00.000	2013-01-20 00:00:00.000	5	SO45116	29204	15321	15321	1
45117	1	2013-01-08 00:00:00.000	2013-01-20 00:00:00.000	2013-01-20 00:00:00.000	5	SO45117	14727	12711	12711	1
45118	1	2013-01-08 00:00:00.000	2013-01-20 00:00:00.000	2013-01-20 00:00:00.000	5	SO45118	18722	23556	23556	2
45119	1	2013-01-08 00:00:00.000	2013-01-20 00:00:00.000	2013-01-21 00:00:00.000	5	SO45119	18740	25765	25765	2
45120	1	2013-01-08 00:00:00.000	2013-01-20 00:00:00.000	2013-01-20 00:00:00.000	5	SO45120	11751	28561	28561	2
45121	1	2013-01-09 00:00:00.000	2013-01-21 00:00:00.000	2013-01-21 00:00:00.000	5	SO45121	29169	28486	28486	1
45123	1	2013-01-09 00:00:00.000	2013-01-21 00:00:00.000	2013-01-21 00:00:00.000	5	SO45123	22971	29790	29790	1
45124	1	2013-01-09 00:00:00.000	2013-01-21 00:00:00.000	2013-01-21 00:00:00.000	5	SO45124	18725	25312	25312	2
45125	1	2013-01-09 00:00:00.000	2013-01-21 00:00:00.000	2013-01-21 00:00:00.000	5	SO45125	18708	15608	15608	2
45127	1	2013-01-10 00:00:00.000	2013-01-22 00:00:00.000	2013-01-22 00:00:00.000	5	SO45127	29158	13803	13803	1
45128	1	2013-01-10 00:00:00.000	2013-01-22 00:00:00.000	2013-01-22 00:00:00.000	5	SO45128	18726	25449	25449	2
45129	1	2013-01-10 00:00:00.000	2013-01-22 00:00:00.000	2013-01-22 00:00:00.000	5	SO45129	11759	21307	21307	2
45130	1	2013-01-11 00:00:00.000	2013-01-23 00:00:00.000	2013-01-23 00:00:00.000	5	SO45130	14975	13535	13535	2
45131	1	2013-01-11 00:00:00.000	2013-01-23 00:00:00.000	2013-01-23 00:00:00.000	5	SO45131	25979	13173	13173	1
45133	1	2013-01-11 00:00:00.000	2013-01-23 00:00:00.000	2013-01-23 00:00:00.000	5	SO45133	29163	24145	24145	1
45134	1	2013-01-11 00:00:00.000	2013-01-23 00:00:00.000	2013-01-23 00:00:00.000	5	SO45134	22895	14098	14098	1
45136	1	2013-01-11 00:00:00.000	2013-01-23 00:00:00.000	2013-01-23 00:00:00.000	5	SO45136	19084	21404	21404	2
45137	1	2013-01-11 00:00:00.000	2013-01-23 00:00:00.000	2013-01-23 00:00:00.000	5	SO45137	18735	15167	15167	2
45138	1	2013-01-11 00:00:00.000	2013-01-23 00:00:00.000	2013-01-23 00:00:00.000	5	SO45138	11452	27815	27815	2
45142	1	2013-01-12 00:00:00.000	2013-01-24 00:00:00.000	2013-01-24 00:00:00.000	5	SO45142	22901	11931	11931	1
45144	1	2013-01-12 00:00:00.000	2013-01-24 00:00:00.000	2013-01-24 00:00:00.000	5	SO45144	19093	29123	29123	2
45145	1	2013-01-12 00:00:00.000	2013-01-24 00:00:00.000	2013-01-24 00:00:00.000	5	SO45145	18716	13400	13400	3
45146	1	2013-01-13 00:00:00.000	2013-01-25 00:00:00.000	2013-01-25 00:00:00.000	5	SO45146	14950	19504	19504	2
45148	1	2013-01-13 00:00:00.000	2013-01-25 00:00:00.000	2013-01-25 00:00:00.000	5	SO45148	14656	12968	12968	1
45149	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45149	14941	28648	28648	2
45150	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45150	25980	20098	20098	1
45151	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45151	29202	25978	25978	1
45152	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45152	29276	11909	11909	1
45153	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45153	19089	16694	16694	2
45155	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45155	18900	23601	23601	2
45156	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45156	11465	22154	22154	2
45157	1	2013-01-14 00:00:00.000	2013-01-26 00:00:00.000	2013-01-26 00:00:00.000	5	SO45157	11750	25450	25450	2
45159	1	2013-01-15 00:00:00.000	2013-01-27 00:00:00.000	2013-01-27 00:00:00.000	5	SO45159	11400	17631	17631	2
45160	1	2013-01-15 00:00:00.000	2013-01-27 00:00:00.000	2013-01-27 00:00:00.000	5	SO45160	14984	16688	16688	2
45162	1	2013-01-15 00:00:00.000	2013-01-27 00:00:00.000	2013-01-27 00:00:00.000	5	SO45162	18721	11742	11742	2
45163	1	2013-01-15 00:00:00.000	2013-01-27 00:00:00.000	2013-01-27 00:00:00.000	5	SO45163	25714	19290	19290	2
45164	1	2013-01-15 00:00:00.000	2013-01-27 00:00:00.000	2013-01-27 00:00:00.000	5	SO45164	11453	13061	13061	3
45165	1	2013-01-16 00:00:00.000	2013-01-28 00:00:00.000	2013-01-28 00:00:00.000	5	SO45165	22881	12808	12808	1
45166	1	2013-01-16 00:00:00.000	2013-01-28 00:00:00.000	2013-01-28 00:00:00.000	5	SO45166	19083	24293	24293	2
45167	1	2013-01-16 00:00:00.000	2013-01-28 00:00:00.000	2013-01-28 00:00:00.000	5	SO45167	18706	14690	14690	2
45168	1	2013-01-16 00:00:00.000	2013-01-28 00:00:00.000	2013-01-28 00:00:00.000	5	SO45168	18738	20962	20962	2
45170	1	2013-01-16 00:00:00.000	2013-01-28 00:00:00.000	2013-01-28 00:00:00.000	5	SO45170	11462	11413	11413	2
45171	1	2013-01-16 00:00:00.000	2013-01-28 00:00:00.000	2013-01-28 00:00:00.000	5	SO45171	11754	15311	15311	3
45176	1	2013-01-17 00:00:00.000	2013-01-29 00:00:00.000	2013-01-29 00:00:00.000	5	SO45176	29254	18580	18580	1
45177	1	2013-01-17 00:00:00.000	2013-01-29 00:00:00.000	2013-01-29 00:00:00.000	5	SO45177	18903	22135	22135	2
45178	1	2013-01-17 00:00:00.000	2013-01-29 00:00:00.000	2013-01-29 00:00:00.000	5	SO45178	11456	22629	22629	2
45179	1	2013-01-17 00:00:00.000	2013-01-29 00:00:00.000	2013-01-29 00:00:00.000	5	SO45179	11457	16100	16100	2
45181	1	2013-01-18 00:00:00.000	2013-01-30 00:00:00.000	2013-01-30 00:00:00.000	5	SO45181	14929	29545	29545	2
45183	1	2013-01-18 00:00:00.000	2013-01-30 00:00:00.000	2013-01-30 00:00:00.000	5	SO45183	25711	25882	25882	2
45184	1	2013-01-18 00:00:00.000	2013-01-30 00:00:00.000	2013-01-30 00:00:00.000	5	SO45184	25717	15520	15520	2
45185	1	2013-01-18 00:00:00.000	2013-01-30 00:00:00.000	2013-01-30 00:00:00.000	5	SO45185	14949	15548	15548	2
45186	1	2013-01-19 00:00:00.000	2013-01-31 00:00:00.000	2013-01-31 00:00:00.000	5	SO45186	14991	22216	22216	2
45187	1	2013-01-19 00:00:00.000	2013-01-31 00:00:00.000	2013-01-31 00:00:00.000	5	SO45187	15047	27897	27897	2
45188	1	2013-01-19 00:00:00.000	2013-01-31 00:00:00.000	2013-01-31 00:00:00.000	5	SO45188	14861	25528	25528	2
45189	1	2013-01-19 00:00:00.000	2013-01-31 00:00:00.000	2013-01-31 00:00:00.000	5	SO45189	29145	17315	17315	1
45190	1	2013-01-19 00:00:00.000	2013-01-31 00:00:00.000	2013-01-31 00:00:00.000	5	SO45190	18931	14028	14028	3
45191	1	2013-01-19 00:00:00.000	2013-01-31 00:00:00.000	2013-01-31 00:00:00.000	5	SO45191	14660	12336	12336	1
45192	1	2013-01-20 00:00:00.000	2013-02-01 00:00:00.000	2013-02-01 00:00:00.000	5	SO45192	14846	25604	25604	2
45193	1	2013-01-20 00:00:00.000	2013-02-01 00:00:00.000	2013-02-01 00:00:00.000	5	SO45193	22889	29511	29511	1
45195	1	2013-01-20 00:00:00.000	2013-02-01 00:00:00.000	2013-02-01 00:00:00.000	5	SO45195	18929	29150	29150	2
45196	1	2013-01-20 00:00:00.000	2013-02-01 00:00:00.000	2013-02-01 00:00:00.000	5	SO45196	18739	20472	20472	2
45197	1	2013-01-20 00:00:00.000	2013-02-01 00:00:00.000	2013-02-01 00:00:00.000	5	SO45197	18902	15540	15540	2
45198	1	2013-01-21 00:00:00.000	2013-02-02 00:00:00.000	2013-02-04 00:00:00.000	5	SO45198	14847	27382	27382	3
45202	1	2013-01-21 00:00:00.000	2013-02-02 00:00:00.000	2013-02-02 00:00:00.000	5	SO45202	19094	27285	27285	2
45203	1	2013-01-21 00:00:00.000	2013-02-02 00:00:00.000	2013-02-02 00:00:00.000	5	SO45203	18907	17852	17852	2
45204	1	2013-01-21 00:00:00.000	2013-02-02 00:00:00.000	2013-02-02 00:00:00.000	5	SO45204	11460	13427	13427	2
45208	1	2013-01-22 00:00:00.000	2013-02-03 00:00:00.000	2013-02-03 00:00:00.000	5	SO45208	19884	15405	15405	1
45211	1	2013-01-22 00:00:00.000	2013-02-03 00:00:00.000	2013-02-03 00:00:00.000	5	SO45211	18724	25342	25342	2
45212	1	2013-01-22 00:00:00.000	2013-02-03 00:00:00.000	2013-02-03 00:00:00.000	5	SO45212	18729	24659	24659	2
45213	1	2013-01-22 00:00:00.000	2013-02-03 00:00:00.000	2013-02-03 00:00:00.000	5	SO45213	11464	21548	21548	2
45215	1	2013-01-23 00:00:00.000	2013-02-04 00:00:00.000	2013-02-04 00:00:00.000	5	SO45215	29208	19705	19705	1
45217	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-05 00:00:00.000	5	SO45217	29144	15964	15964	1
45218	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-05 00:00:00.000	5	SO45218	25982	18720	18720	1
45219	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-05 00:00:00.000	5	SO45219	22893	20643	20643	1
45220	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-05 00:00:00.000	5	SO45220	29207	17405	17405	1
45221	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-05 00:00:00.000	5	SO45221	22903	12169	12169	1
45222	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-05 00:00:00.000	5	SO45222	14728	21730	21730	1
45223	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-05 00:00:00.000	5	SO45223	18930	17499	17499	2
45224	1	2013-01-24 00:00:00.000	2013-02-05 00:00:00.000	2013-02-09 00:00:00.000	5	SO45224	18723	21458	21458	2
45227	1	2013-01-25 00:00:00.000	2013-02-06 00:00:00.000	2013-02-06 00:00:00.000	5	SO45227	14726	16083	16083	1
45229	1	2013-01-26 00:00:00.000	2013-02-07 00:00:00.000	2013-02-07 00:00:00.000	5	SO45229	11387	28203	28203	2
45230	1	2013-01-26 00:00:00.000	2013-02-07 00:00:00.000	2013-02-07 00:00:00.000	5	SO45230	29242	13193	13193	1
45231	1	2013-01-26 00:00:00.000	2013-02-07 00:00:00.000	2013-02-07 00:00:00.000	5	SO45231	18908	26459	26459	2
45232	1	2013-01-26 00:00:00.000	2013-02-07 00:00:00.000	2013-02-07 00:00:00.000	5	SO45232	18736	21652	21652	3
45233	1	2013-01-26 00:00:00.000	2013-02-07 00:00:00.000	2013-02-07 00:00:00.000	5	SO45233	11472	11634	11634	2
45235	1	2013-01-27 00:00:00.000	2013-02-08 00:00:00.000	2013-02-08 00:00:00.000	5	SO45235	29147	18607	18607	1
45236	1	2013-01-27 00:00:00.000	2013-02-08 00:00:00.000	2013-02-08 00:00:00.000	5	SO45236	18731	28590	28590	2
45237	1	2013-01-27 00:00:00.000	2013-02-08 00:00:00.000	2013-02-08 00:00:00.000	5	SO45237	18737	24648	24648	2
45238	1	2013-01-27 00:00:00.000	2013-02-08 00:00:00.000	2013-02-08 00:00:00.000	5	SO45238	11459	17660	17660	2
45240	1	2013-01-28 00:00:00.000	2013-02-09 00:00:00.000	2013-02-09 00:00:00.000	5	SO45240	29155	17007	17007	1
45242	1	2013-01-28 00:00:00.000	2013-02-09 00:00:00.000	2013-02-09 00:00:00.000	5	SO45242	29223	25204	25204	1
45243	1	2013-01-28 00:00:00.000	2013-02-09 00:00:00.000	2013-02-09 00:00:00.000	5	SO45243	25715	19445	19445	2
45244	1	2013-01-28 00:00:00.000	2013-02-09 00:00:00.000	2013-02-09 00:00:00.000	5	SO45244	11756	22908	22908	2
45245	1	2013-01-29 00:00:00.000	2013-02-10 00:00:00.000	2013-02-10 00:00:00.000	5	SO45245	18928	17388	17388	2
45246	1	2013-01-29 00:00:00.000	2013-02-10 00:00:00.000	2013-02-10 00:00:00.000	5	SO45246	18709	19269	19269	2
45247	1	2013-01-29 00:00:00.000	2013-02-10 00:00:00.000	2013-02-10 00:00:00.000	5	SO45247	25716	22231	22231	2
45248	1	2013-01-29 00:00:00.000	2013-02-10 00:00:00.000	2013-02-10 00:00:00.000	5	SO45248	11451	20327	20327	2
45249	1	2013-01-30 00:00:00.000	2013-02-11 00:00:00.000	2013-02-11 00:00:00.000	5	SO45249	14928	20157	20157	2
45252	1	2013-01-30 00:00:00.000	2013-02-11 00:00:00.000	2013-02-11 00:00:00.000	5	SO45252	22877	22507	22507	1
45255	1	2013-01-30 00:00:00.000	2013-02-11 00:00:00.000	2013-02-11 00:00:00.000	5	SO45255	29258	17431	17431	1
45257	1	2013-01-30 00:00:00.000	2013-02-11 00:00:00.000	2013-02-11 00:00:00.000	5	SO45257	18718	26831	26831	2
